0.7975906133651733, 0.7988985180854797, 0.8127776980400085, 0.8145482540130615, 0.8088701367378235, 0.7859081625938416, 0.7906078696250916, 0.7838078141212463, 0.8126911520957947, 0.8051189184188843, 0.8008588552474976, 0.7942596077919006, 0.8012535572052002, 0.7972272038459778, 0.7888268828392029, 0.815126895904541, 0.784835159778595, 0.7952341437339783, 0.7979296445846558, 0.8156810998916626, 0.8060586452484131, 0.8181037306785583, 0.804228663444519, 0.8029694557189941, 0.7993903160095215, 0.808699905872345, 0.7979063987731934, 0.8154212236404419, 0.8114968538284302, 0.8050169944763184, 0.8074905872344971, 0.8093586564064026, 0.8170568943023682, 0.8201191425323486, 0.8105554580688477, 0.8077707886695862, 0.8094558715820312, 0.8099737167358398, 0.8102874755859375, 0.8048060536384583, 0.822631299495697, 0.8153948783874512, 0.8117217421531677, 0.8120023608207703, 0.8164570331573486, 0.8236309885978699, 0.8170427680015564, 0.804377555847168, 0.8336786031723022, 0.8077089786529541, 0.8256357908248901, 0.8238328695297241, 0.8205138444900513, 0.8076692819595337, 0.8229443430900574, 0.8125190138816833, 0.8276302218437195, 0.8087767362594604, 0.8164366483688354, 0.8460353016853333, 0.8441468477249146, 0.8005383014678955, 0.8287450075149536, 0.8353331685066223, 0.8330860733985901, 0.8386754989624023, 0.830976665019989, 0.8410657644271851, 0.8242090344429016, 0.8403064012527466, 0.8334348797798157, 0.8360480070114136, 0.8500290513038635, 0.8517996072769165, 0.8448916077613831, 0.8522545099258423, 0.8293659687042236, 0.8514443635940552, 0.8380597829818726, 0.8463908433914185, 0.8559105396270752, 0.8470398187637329, 0.8516677021980286, 0.8476022481918335, 0.863918662071228, 0.8649619221687317, 0.8643801808357239, 0.8553300499916077, 0.8755120038986206, 0.8542113900184631, 0.8807858824729919, 0.8592067956924438, 0.8598096966743469, 0.867406964302063, 0.8621597290039062, 0.8839414715766907, 0.8793262243270874, 0.8859824538230896, 0.8721768260002136, 0.8846270442008972, 0.8800774812698364, 0.8895823955535889, 0.8887782692909241, 0.8744013905525208, 0.8911071419715881, 0.9128798246383667, 0.908058226108551, 0.8948452472686768, 0.8949898481369019, 0.8925794363021851, 0.9075891971588135, 0.8985604047775269, 0.9074153304100037, 0.9116378426551819, 0.9079694151878357, 0.8977755308151245, 0.9154775738716125, 0.9319537281990051, 0.9301455616950989, 0.9268240928649902, 0.9259384870529175, 0.9268226027488708, 0.9242933988571167, 0.9440516233444214, 0.9401743412017822, 0.9457204937934875, 0.9446501731872559, 0.9395148754119873, 0.9446878433227539, 0.9446442723274231, 0.952246367931366, 0.9428293704986572, 0.9661149978637695, 0.9759383201599121, 0.9619788527488708, 0.9649640917778015, 0.9728041291236877, 0.9869531393051147, 0.969511866569519, 0.9668218493461609, 0.9758532643318176, 1.0021543502807617, 0.9795754551887512, 0.9910891652107239, 0.9994166493415833, 0.9933884143829346, 0.9896266460418701, 0.995847225189209, 0.9971227645874023, 1.022203803062439, 1.0151394605636597, 1.0196533203125, 0.9992756843566895, 1.0242892503738403, 1.0227911472320557, 1.0385593175888062, 1.0248596668243408, 1.0399143695831299, 1.0326817035675049, 1.0616116523742676, 1.0392996072769165, 1.0370492935180664, 1.0514177083969116, 1.0675026178359985, 1.0657768249511719, 1.0675371885299683, 1.0530849695205688, 1.0801419019699097, 1.087057113647461, 1.0981935262680054, 1.0909457206726074, 1.1004400253295898, 1.095036506652832, 1.1172860860824585, 1.09291410446167, 1.129393219947815, 1.1181632280349731, 1.1238248348236084, 1.1317965984344482, 1.1246707439422607, 1.132619857788086, 1.1345089673995972, 1.1507631540298462, 1.1586734056472778, 1.1647416353225708, 1.1595730781555176, 1.1662455797195435, 1.1655842065811157, 1.1887831687927246, 1.1804618835449219, 1.1912291049957275, 1.1901928186416626, 1.1970455646514893, 1.212707757949829, 1.221744179725647, 1.2117124795913696, 1.2282766103744507, 1.2290669679641724, 1.233352541923523, 1.233994722366333, 1.2552604675292969, 1.2674134969711304, 1.2679675817489624, 1.2594915628433228, 1.2747924327850342, 1.278843879699707, 1.2872138023376465, 1.2951617240905762, 1.2850639820098877, 1.3151828050613403, 1.3228411674499512, 1.3443198204040527, 1.3453266620635986, 1.356126070022583, 1.3567228317260742, 1.3591723442077637, 1.371535301208496, 1.3876516819000244, 1.3928040266036987, 1.4036747217178345, 1.4076100587844849, 1.406746506690979, 1.4386041164398193, 1.438166618347168, 1.4568266868591309, 1.4593212604522705, 1.4630638360977173, 1.4782289266586304, 1.472561240196228, 1.4875602722167969, 1.5078105926513672, 1.5130517482757568, 1.524497389793396, 1.5207523107528687, 1.540890097618103, 1.5516912937164307, 1.5665745735168457, 1.5790034532546997, 1.614974021911621, 1.6055755615234375, 1.6254475116729736, 1.6209819316864014, 1.6616616249084473, 1.6550613641738892, 1.6628847122192383, 1.685666799545288, 1.6920067071914673, 1.7126699686050415, 1.7260801792144775, 1.7319954633712769, 1.7633631229400635, 1.7537100315093994, 1.8043689727783203, 1.79873526096344, 1.8199801445007324, 1.847128987312317, 1.834738850593567, 1.855115294456482, 1.877260446548462, 1.903707504272461, 1.9177258014678955, 1.9307711124420166, 1.9393341541290283, 1.9893503189086914, 1.986532211303711, 2.0332694053649902, 2.041065216064453, 2.0689659118652344, 2.089454174041748, 2.098680257797241, 2.118924379348755, 2.1398298740386963, 2.1950371265411377, 2.190808057785034, 2.199094533920288, 2.2503960132598877, 2.281087875366211, 2.287403106689453, 2.306149482727051, 2.368617057800293, 2.3886868953704834, 2.4046366214752197, 2.4536609649658203, 2.483741521835327, 2.509366273880005, 2.5338125228881836, 2.565464496612549, 2.6047720909118652, 2.6323094367980957, 2.6760945320129395, 2.703383445739746, 2.7569379806518555, 2.792410373687744, 2.8489325046539307, 2.86979079246521, 2.915221929550171, 2.961841106414795, 3.032292127609253, 3.0963830947875977, 3.1124155521392822, 3.1650846004486084, 3.2227180004119873, 3.2821974754333496, 3.329714775085449, 3.390530824661255, 3.458466053009033, 3.529629707336426, 3.5980064868927, 3.6683461666107178, 3.726020574569702, 3.795271873474121, 3.8925538063049316, 3.967970609664917, 4.059727191925049, 4.134321689605713, 4.247164249420166, 4.343282699584961, 4.450284004211426, 4.559692859649658, 4.672502040863037, 4.78676700592041, 4.86173677444458, 4.944714546203613, 5.034327507019043, 5.138448715209961, 5.223957538604736, 5.2768354415893555, 5.3210649490356445, 5.368156909942627, 5.471685409545898, 5.514554023742676, 5.588908672332764, 5.665628910064697, 5.684764862060547, 5.70753812789917, 5.7896728515625, 5.8277668952941895, 5.87457799911499, 5.908803462982178, 5.969468116760254, 6.0371174812316895, 6.050165176391602, 6.092931270599365, 6.127218723297119, 6.1731719970703125, 6.2106428146362305, 6.261668682098389, 6.291491508483887, 6.316646575927734, 6.3776774406433105, 6.388944625854492, 6.43209171295166, 6.481353282928467, 6.486387252807617, 6.525276184082031, 6.566620826721191, 6.592252254486084, 6.622156620025635, 6.655674934387207, 6.682240962982178, 6.71895170211792, 6.744114398956299, 6.784928321838379, 6.811735153198242, 6.817996978759766, 6.861050128936768, 6.877251148223877, 6.914397239685059, 6.961737155914307, 6.980709552764893, 6.98391580581665, 7.018616199493408, 7.057366847991943, 7.059828758239746, 7.105979919433594, 7.089415073394775, 7.132352828979492, 7.166701793670654, 7.1737589836120605, 7.193056583404541, 7.204519271850586, 7.2472004890441895, 7.2737345695495605, 7.294333457946777, 7.291656017303467, 7.324721813201904, 7.347952842712402, 7.371006011962891, 7.37291955947876, 7.4124321937561035, 7.4262566566467285, 7.467467308044434, 7.457437992095947, 7.472476959228516, 7.483920097351074, 7.5281453132629395, 7.5231547355651855, 7.550805568695068, 7.5646257400512695, 7.558222770690918, 7.573059558868408, 7.597830295562744, 7.623334884643555, 7.642187118530273, 7.645005702972412, 7.663790702819824, 7.700839996337891, 7.696877479553223, 7.707849979400635, 7.705850124359131, 7.731969833374023, 7.742273807525635, 7.743165493011475, 7.743750095367432, 7.782411575317383, 7.785172462463379, 7.801617622375488, 7.806667804718018, 7.822797775268555, 4.963235378265381, 4.860695838928223, 4.792935848236084, 4.705316543579102, 4.6372294425964355, 4.56760835647583, 4.526020526885986, 4.442939281463623, 4.3755950927734375, 4.321592807769775, 4.271449089050293, 4.185567378997803, 4.137389659881592, 4.078716278076172, 4.037557125091553, 3.9903030395507812, 3.935215950012207, 3.902383804321289, 3.8449220657348633, 3.78753924369812, 3.745568037033081, 3.701486825942993, 3.6716132164001465, 3.6231157779693604, 3.5791196823120117, 3.542471170425415, 3.5086021423339844, 3.461836814880371, 3.4481942653656006, 3.4017207622528076, 3.3677845001220703, 3.310537099838257, 3.2762646675109863, 3.2658278942108154, 3.21600079536438, 3.1694185733795166, 3.1459715366363525, 3.125553846359253, 3.0812790393829346, 3.067909002304077, 3.0444960594177246, 3.003906726837158, 2.9909839630126953, 2.957105875015259, 2.9358441829681396, 2.9143710136413574, 2.901431083679199, 2.858391284942627, 2.8161745071411133, 2.791565418243408, 2.785189151763916, 2.7514445781707764, 2.7410383224487305, 2.710655689239502, 2.6870944499969482, 2.680124521255493, 2.653308391571045, 2.618262767791748, 2.6071677207946777, 2.5830092430114746, 2.5702176094055176, 2.561497211456299, 2.5330471992492676, 2.5168697834014893, 2.5117347240448, 2.4703776836395264, 2.4647915363311768, 2.436274290084839, 2.441044330596924, 2.3995940685272217, 2.3913960456848145, 2.375286340713501, 2.3794782161712646, 2.34185528755188, 2.3440771102905273, 2.3111321926116943, 2.29207444190979, 2.2876431941986084, 2.267958164215088, 2.270960569381714, 2.2303061485290527, 2.217177391052246, 2.2202980518341064, 2.1950910091400146, 2.1932990550994873, 2.1703743934631348, 2.162587881088257, 2.1592636108398438, 2.134920358657837, 2.1504456996917725, 2.109246015548706, 2.0978689193725586, 2.076324224472046, 2.0836310386657715, 2.0861682891845703, 2.0764248371124268, 2.043186664581299, 2.031898260116577, 2.017770528793335, 1.9968860149383545, 1.9849132299423218, 1.984175682067871, 1.9841111898422241, 1.9830964803695679, 1.9615387916564941, 1.9522889852523804, 1.9303230047225952, 1.9366257190704346, 1.923017144203186, 1.9182699918746948, 1.919560194015503, 1.9137645959854126, 1.8920445442199707, 1.8819024562835693, 1.866481065750122, 1.8555630445480347, 1.8646280765533447, 1.8472554683685303, 1.8220617771148682, 1.8262206315994263, 1.8111419677734375, 1.8136398792266846, 1.8033018112182617, 1.8010855913162231, 1.7907700538635254, 1.7994840145111084, 1.7960954904556274, 1.7631951570510864, 1.7704771757125854, 1.773650050163269, 1.7515639066696167, 1.732390284538269, 1.7347897291183472, 1.718360424041748, 1.7347288131713867, 1.7050822973251343, 1.717522144317627, 1.6947966814041138, 1.6918108463287354, 1.6934051513671875, 1.6806285381317139, 1.6757571697235107, 1.6808874607086182, 1.6577998399734497, 1.6513539552688599, 1.6466174125671387, 1.6429070234298706, 1.6285977363586426, 1.6300712823867798, 1.631117820739746, 1.643194556236267, 1.6114484071731567, 1.6080957651138306, 1.604772686958313, 1.609586477279663, 1.5862919092178345, 1.59242844581604, 1.593085527420044, 1.5791535377502441, 1.588731050491333, 1.5717647075653076, 1.56206214427948, 1.5656932592391968, 1.5550636053085327, 1.5460225343704224, 1.5731089115142822, 1.540459156036377, 1.5456181764602661, 1.5333759784698486, 1.5344830751419067, 1.5265065431594849, 1.525739312171936, 1.5266058444976807, 1.5091794729232788, 1.491236925125122, 1.5198758840560913, 1.5123262405395508, 1.510778546333313, 1.5015822649002075, 1.4812425374984741, 1.4984034299850464, 1.4889413118362427, 1.4911974668502808, 1.479468822479248, 1.4664489030838013, 1.4583932161331177, 1.463175892829895, 1.4543110132217407, 1.4657320976257324, 1.450425148010254, 1.449143409729004, 1.465532660484314, 1.4471664428710938, 1.4561307430267334, 1.4413529634475708, 1.433269739151001, 1.4363384246826172, 1.452468752861023, 1.4322779178619385, 1.422763466835022, 1.4104167222976685, 1.3971827030181885, 1.3987804651260376, 1.4246633052825928, 1.410244345664978, 1.4055845737457275, 1.4201911687850952, 1.4135403633117676, 1.3996673822402954, 1.4001379013061523, 1.4001609086990356, 1.401232361793518, 1.4083157777786255, 1.4039220809936523, 1.4036027193069458, 1.366965651512146, 1.38348388671875, 1.3744392395019531, 1.3709278106689453, 1.3676587343215942, 1.3771321773529053, 1.3749898672103882, 1.3741936683654785, 1.3908271789550781, 1.3670732975006104, 1.3587840795516968, 1.345673680305481, 1.3696651458740234, 1.370647668838501, 1.3530136346817017, 1.3353962898254395, 1.3577536344528198, 1.344211220741272, 1.3462051153182983, 1.3551603555679321, 1.3482526540756226, 1.3344776630401611, 1.349718689918518, 1.3333224058151245, 1.3285677433013916, 1.3318899869918823, 1.3267037868499756, 1.338275671005249, 1.3279134035110474, 1.3331340551376343, 1.338968276977539, 1.3407319784164429, 1.329564094543457, 1.3197017908096313, 1.3287400007247925, 1.3162572383880615, 1.3310271501541138, 1.315549373626709, 1.3301893472671509, 1.306592345237732, 1.3124732971191406, 1.3105602264404297, 1.308985710144043, 1.3229055404663086, 1.3103268146514893, 1.2985049486160278, 1.3137459754943848, 1.306646704673767, 1.3249099254608154, 1.305676817893982, 1.3147616386413574, 1.3152930736541748, 1.3090275526046753, 1.3067872524261475, 1.2915807962417603, 1.2841336727142334, 1.2841476202011108, 1.308488130569458, 1.28164803981781, 1.2841440439224243, 1.2921631336212158, 1.3031694889068604, 1.2963988780975342, 1.316625714302063, 1.2903001308441162, 1.3060964345932007, 1.2825130224227905, 1.309403896331787, 1.2980772256851196, 1.2857915163040161, 1.2904671430587769, 1.2897599935531616, 1.292883038520813, 1.3183318376541138, 1.2943737506866455, 1.28477942943573, 1.2904034852981567, 1.3037383556365967, 1.3017550706863403, 1.2842814922332764, 1.300176739692688, 1.301662802696228, 1.2833834886550903, 1.305738925933838, 1.2928595542907715, 1.2797802686691284, 1.3022682666778564, 1.2815319299697876, 1.2705777883529663, 1.298535943031311, 1.2807908058166504, 1.2858082056045532, 1.2874780893325806, 1.279861569404602, 1.2933354377746582, 1.2924128770828247, 1.310497522354126, 1.275716781616211, 1.3096520900726318, 1.2943425178527832, 1.301987886428833, 1.2895034551620483, 1.3037867546081543, 1.3109389543533325, 1.2916438579559326, 1.2935057878494263, 1.29549241065979, 1.3063228130340576, 1.3125278949737549, 1.3035264015197754, 1.3041340112686157, 1.315345048904419, 1.2912253141403198, 1.3017151355743408, 1.302160620689392, 1.3079560995101929, 1.3276445865631104, 1.2892699241638184, 1.311413049697876, 1.2982100248336792, 1.3041560649871826, 1.308579921722412, 1.32147216796875, 1.3236620426177979, 1.328057050704956, 1.3113102912902832, 1.3044180870056152, 1.3155243396759033, 1.2979660034179688, 1.3237576484680176, 1.3242759704589844, 1.3163583278656006, 1.3356975317001343, 1.3179620504379272, 1.3183865547180176, 1.3310154676437378, 1.3305583000183105, 1.3288780450820923, 1.3355690240859985, 1.3413031101226807, 1.3300230503082275, 1.3377255201339722, 1.3358665704727173, 1.3251550197601318, 1.3407036066055298, 1.3541808128356934, 1.3478137254714966, 1.3381001949310303, 1.3637810945510864, 1.3529187440872192, 1.3438160419464111, 1.350921869277954, 1.3534973859786987, 1.345319151878357, 1.3384721279144287, 1.344936728477478, 1.3552464246749878, 1.3559849262237549, 1.3749183416366577, 1.3680791854858398, 1.3575392961502075, 1.3821083307266235, 1.354548454284668, 1.3650745153427124, 1.3852237462997437, 1.363861322402954, 1.3716298341751099, 1.3747082948684692, 1.3809621334075928, 1.3956037759780884, 1.3763099908828735, 1.3827064037322998, 1.382200002670288, 1.3817743062973022, 1.4091297388076782, 1.4123421907424927, 1.4032827615737915, 1.4101409912109375, 1.4015964269638062, 1.4190558195114136, 1.4294743537902832, 1.4285088777542114, 1.4213933944702148, 1.4212275743484497, 1.4259206056594849, 1.418410062789917, 1.4227651357650757, 1.4430087804794312, 1.4264719486236572, 1.4313069581985474, 1.446446180343628, 1.4337879419326782, 1.4569504261016846, 1.4319857358932495, 1.4514027833938599, 1.4533859491348267, 1.4575611352920532, 1.4539718627929688, 1.4628610610961914, 1.4768034219741821, 1.4878705739974976, 1.4720491170883179, 1.4942094087600708, 1.4855788946151733, 1.481659173965454, 1.5090699195861816, 1.4905048608779907, 1.507206916809082, 1.5210058689117432, 1.4996572732925415, 1.5218771696090698, 1.506616473197937, 1.5219568014144897, 1.5108592510223389, 1.5334302186965942, 1.5378166437149048, 1.5262577533721924, 1.5168358087539673, 1.5591766834259033, 1.5731514692306519, 1.573167085647583, 1.5460069179534912, 1.5776289701461792, 1.568515419960022, 1.5828816890716553, 1.585309386253357, 1.5738120079040527, 1.6162428855895996, 1.5992566347122192, 1.6061421632766724, 1.6131937503814697, 1.6223047971725464, 1.6232999563217163, 1.6204804182052612, 1.6218987703323364, 1.608945369720459, 1.6400728225708008, 1.6473177671432495, 1.6455116271972656, 1.6548863649368286, 1.646838665008545, 1.6591849327087402, 1.6710940599441528, 1.6784720420837402, 1.689514398574829, 1.6839337348937988, 1.6774762868881226, 1.7098114490509033, 1.7105416059494019, 1.7246445417404175, 1.7284570932388306, 1.744181513786316, 1.7363873720169067, 1.7398734092712402, 1.7440687417984009, 1.7538779973983765, 1.765403389930725, 1.769027590751648, 1.7792093753814697, 1.7964465618133545, 1.7824214696884155, 1.794356107711792, 1.8297098875045776, 1.8157402276992798, 1.8178664445877075, 1.8186553716659546, 1.843072533607483, 1.8319640159606934, 1.8587925434112549, 1.853814959526062, 1.8746880292892456, 1.893931269645691, 1.8945845365524292, 1.9074937105178833, 1.9194966554641724, 1.9286338090896606, 1.93976891040802, 1.9308661222457886, 1.9453315734863281, 1.9585018157958984, 1.9705042839050293, 1.9745495319366455, 1.9984678030014038, 2.0006587505340576, 2.013869285583496, 2.0152173042297363, 2.0228028297424316, 2.0396077632904053, 2.069871425628662, 2.0696749687194824, 2.0606045722961426, 2.0951805114746094, 2.0871899127960205, 2.116942882537842, 2.1317615509033203, 2.1361050605773926, 2.1449968814849854, 2.168731451034546, 2.1766231060028076, 2.175365686416626, 2.1844394207000732, 2.2363195419311523, 2.226182699203491, 2.2358016967773438, 2.2304446697235107, 2.25608491897583, 2.2889404296875, 2.288661003112793, 2.295642852783203, 2.318345785140991, 2.344127655029297, 2.3573992252349854, 2.3630006313323975, 2.404736042022705, 2.402684450149536, 2.4290528297424316, 2.422917604446411, 2.460237503051758, 2.4789164066314697, 2.4735186100006104, 2.508450508117676, 2.5303955078125, 2.556256055831909, 2.5627095699310303, 2.57537579536438, 2.610217571258545, 2.639396905899048, 2.6340537071228027, 2.660998582839966, 2.6650993824005127, 2.702566623687744, 2.7170095443725586, 2.7383553981781006, 2.7715580463409424, 2.7940220832824707, 2.824920415878296, 2.8323545455932617, 2.8611395359039307, 2.886197566986084, 2.913158655166626, 2.953421115875244, 2.953972339630127, 3.0068130493164062, 3.0294647216796875, 3.049654006958008, 3.0683536529541016, 3.111583948135376, 3.14163875579834, 3.1626594066619873, 3.199723720550537, 3.1933493614196777, 3.2399895191192627, 3.257636308670044, 3.28814435005188, 3.3317463397979736, 3.3653221130371094, 3.391981840133667, 3.415052652359009, 3.4493930339813232, 3.4859654903411865, 3.5165464878082275, 3.535959005355835, 3.5812199115753174, 3.5824592113494873, 3.605787515640259, 3.622051477432251, 3.6470725536346436, 3.6957898139953613, 3.6971755027770996, 3.729792833328247, 3.7478737831115723, 3.7672789096832275, 3.8041160106658936, 3.853442668914795, 3.848111152648926, 3.8856260776519775, 3.9042112827301025, 3.935096025466919, 3.956157922744751, 3.9721860885620117, 4.0045318603515625, 4.014710903167725, 4.055147171020508, 4.074084281921387, 4.085935115814209, 4.119750499725342, 4.122061252593994, 4.149080276489258, 4.176153182983398, 4.209749698638916, 4.252755165100098, 4.252612590789795, 4.30068826675415, 4.28920316696167, 4.3068437576293945, 4.327929496765137, 4.3496527671813965, 4.383998870849609, 4.400149345397949, 4.424142837524414, 4.450701713562012, 4.4618635177612305, 4.482842922210693, 4.504206657409668, 4.536941051483154, 4.543239593505859, 4.567878246307373, 4.581472873687744, 4.610002517700195, 4.637917518615723, 4.657749652862549, 4.665759086608887, 4.691120624542236, 4.698897361755371, 4.7084059715271, 4.728470802307129, 4.7428388595581055, 4.761872291564941, 4.787566184997559, 4.8158369064331055, 4.837792873382568, 4.836045742034912, 4.853630542755127, 4.878546237945557, 4.897004127502441, 4.922030925750732, 4.92772102355957, 4.945969581604004, 4.954087734222412, 4.963375568389893, 4.995022773742676, 5.007356643676758, 5.0213623046875, 5.048984050750732, 5.068009853363037, 5.0730814933776855, 5.094692707061768, 5.109883785247803, 5.11754846572876, 5.150184154510498, 5.147499084472656, 5.1723952293396, 5.202332496643066, 5.194336891174316, 5.233433246612549, 5.214437007904053, 5.240598201751709
